date,platform,campaign_name,objective,ad_id,ad_name,state,region,device,age_group,gender,impressions,reach,link_clicks,spend_inr,conversions,revenue_inr,likes,comments,shares,saves,video_plays
2025-06-24,Instagram,Brand Awareness,Engagement,AD1521,Stories 2,Karnataka,South,Mobile,18-24,Male,124039.0,76283.0,2603.0,5770.0,3.0,3797.0,889.0,148.0,77.0,106.0,1353.0
2025-06-24,Instagram,Monsoon Launch,Traffic,AD1522,Stories 4,Delhi,North,Desktop,45-54,Male,87928.0,48720.0,2084.0,5174.0,21.0,25718.0,1884.0,278.0,146.0,238.0,2805.0
2025-06-24,Instagram,Summer Sale,Conversions,AD1523,Static Image 5,West Bengal,East,Mobile,18-24,Male,27144.0,18364.0,383.0,1506.0,20.0,33983.0,287.0,42.0,28.0,39.0,400.0
2025-06-24,Instagram,Brand Awareness,Engagement,AD1524,Short Video 3,Tamil Nadu,South,Desktop,18-24,Male,89425.0,63074.0,1417.0,5737.0,4.0,3864.0,825.0,143.0,58.0,128.0,10173.0
2025-06-24,Instagram,Monsoon Launch,Traffic,AD1525,Static Image 4,Delhi,North,Mobile,35-44,Female,103659.0,49344.0,2337.0,5218.0,17.0,47156.0,1673.0,275.0,132.0,214.0,2485.0
2025-06-24,Instagram,Brand Awareness,Engagement,AD1526,Carousel 1,Rajasthan,North,Desktop,35-44,Male,150641.0,70671.0,1819.0,7486.0,4.0,3567.0,2435.0,425.0,213.0,329.0,3649.0
2025-06-24,Instagram,Clearance Event,Conversions,AD1527,Carousel 3,Kerala,South,Mobile,18-24,Male,52798.0,19064.0,749.0,3212.0,35.0,33671.0,242.0,47.0,19.0,30.0,362.0
2025-06-24,Instagram,Clearance Event,Conversions,AD1528,Static Image 1,Uttar Pradesh,North,Desktop,35-44,Male,35992.0,16033.0,411.0,2106.0,11.0,13959.0,569.0,85.0,53.0,78.0,861.0
2025-06-25,Facebook,Summer Sale,Conversions,AD1529,Stories 1,Delhi,North,Desktop,18-24,Male,53912.0,31343.0,383.0,4067.0,14.0,20929.0,682.0,118.0,55.0,110.0,1049.0
2025-06-25,Facebook,Summer Sale,Conversions,AD1530,Carousel 3,Maharashtra,West,Desktop,18-24,Male,45773.0,30214.0,483.0,3610.0,16.0,33200.0,660.0,102.0,48.0,88.0,958.0
2025-06-25,Facebook,Brand Awareness,Engagement,AD1531,Stories 5,Karnataka,South,Desktop,45-54,Male,112099.0,39705.0,1286.0,7516.0,13.0,24433.0,1899.0,334.0,146.0,250.0,2795.0
2025-06-25,Facebook,Clearance Event,Conversions,AD1532,Carousel 1,West Bengal,East,Desktop,18-24,Female,75506.0,48598.0,718.0,6104.0,36.0,45093.0,715.0,147.0,50.0,100.0,1142.0
2025-06-25,Facebook,Brand Awareness,Engagement,AD1533,Stories 1,Delhi,North,Desktop,18-24,Male,124612.0,56009.0,1459.0,9303.0,8.0,6654.0,2721.0,458.0,197.0,375.0,4021.0
2025-06-25,Facebook,Clearance Event,Conversions,AD1534,Carousel 2,Maharashtra,West,Mobile,45-54,Female,63711.0,36161.0,901.0,5190.0,48.0,55801.0,73.0,10.0,6.0,9.0,145.0
2025-06-25,Facebook,Summer Sale,Conversions,AD1535,Carousel 4,Karnataka,South,Desktop,35-44,Male,27942.0,14146.0,242.0,2645.0,10.0,18071.0,430.0,80.0,39.0,57.0,655.0
2025-06-25,Facebook,Summer Sale,Conversions,AD1536,Stories 2,Delhi,North,Desktop,55+,Female,22556.0,10684.0,237.0,1315.0,18.0,30853.0,306.0,50.0,29.0,41.0,511.0
2025-06-25,Instagram,Monsoon Launch,Traffic,AD1537,Static Image 4,West Bengal,East,Desktop,18-24,Female,100261.0,65351.0,1618.0,4685.0,44.0,46638.0,1563.0,252.0,129.0,201.0,2346.0
2025-06-25,Instagram,Monsoon Launch,Traffic,AD1538,Carousel 1,Karnataka,South,Desktop,18-24,Unknown,71195.0,29705.0,986.0,3889.0,16.0,34370.0,792.0,134.0,73.0,101.0,1179.0
2025-06-25,Instagram,Monsoon Launch,Traffic,AD1539,Stories 4,Kerala,South,Mobile,25-34,Unknown,140592.0,93009.0,3158.0,9863.0,80.0,194727.0,2172.0,343.0,183.0,291.0,3290.0
2025-06-25,Instagram,Monsoon Launch,Traffic,AD1540,Static Image 3,Kerala,South,Desktop,25-34,Female,114579.0,54551.0,1186.0,6365.0,5.0,9503.0,1499.0,259.0,159.0,190.0,2338.0
2025-06-25,Instagram,Summer Sale,Conversions,AD1541,Stories 1,Delhi,North,Desktop,25-34,Female,79627.0,59218.0,1133.0,5914.0,50.0,91698.0,1682.0,296.0,134.0,224.0,2680.0
2025-06-25,Instagram,Summer Sale,Conversions,AD1542,Static Image 4,Rajasthan,North,Desktop,18-24,Male,53663.0,38803.0,661.0,3709.0,32.0,48105.0,272.0,47.0,26.0,44.0,470.0
2025-06-25,Instagram,Summer Sale,Conversions,AD1543,Short Video 1,Rajasthan,North,Mobile,35-44,Female,58293.0,21708.0,883.0,4308.0,54.0,74188.0,654.0,99.0,47.0,73.0,6815.0
2025-06-25,Instagram,Clearance Event,Conversions,AD1544,Stories 4,Maharashtra,West,Desktop,35-44,Female,58688.0,42261.0,897.0,3896.0,47.0,34375.0,1210.0,192.0,98.0,171.0,1890.0
2025-06-25,Instagram,Summer Sale,Conversions,AD1545,Stories 2,Kerala,South,Desktop,25-34,Female,121213.0,65313.0,1985.0,8539.0,145.0,258460.0,1793.0,321.0,144.0,209.0,2595.0
2025-06-25,Instagram,Summer Sale,Conversions,AD1546,Stories 2,Delhi,North,Desktop,35-44,Male,110349.0,74343.0,1645.0,7025.0,90.0,70694.0,1599.0,248.0,143.0,216.0,2410.0
2025-06-25,Instagram,Brand Awareness,Engagement,AD1547,Short Video 5,Gujarat,West,Mobile,25-34,Female,117675.0,85031.0,2641.0,6579.0,43.0,60869.0,2217.0,352.0,166.0,268.0,15124.0
2025-06-25,Instagram,Brand Awareness,Engagement,AD1548,Short Video 1,West Bengal,East,Mobile,55+,Male,89425.0,52329.0,1436.0,5867.0,0.0,0.0,904.0,127.0,91.0,103.0,10217.0
2025-06-25,Instagram,Clearance Event,Conversions,AD1549,Static Image 2,Gujarat,West,Desktop,35-44,Female,114027.0,43810.0,1227.0,8620.0,64.0,67610.0,1213.0,196.0,98.0,179.0,1904.0
2025-06-25,Instagram,Monsoon Launch,Traffic,AD1550,Stories 4,West Bengal,East,Mobile,45-54,Male,104901.0,62101.0,1953.0,5588.0,42.0,93475.0,954.0,160.0,86.0,136.0,1399.0
2025-06-25,Instagram,Brand Awareness,Engagement,AD1551,Stories 3,Tamil Nadu,South,Mobile,18-24,Female,126320.0,66502.0,1558.0,6579.0,30.0,51168.0,2716.0,443.0,241.0,348.0,4039.0
2025-06-26,Facebook,Monsoon Launch,Traffic,AD1552,Carousel 2,Uttar Pradesh,North,Mobile,18-24,Female,104195.0,57015.0,1332.0,6412.0,25.0,24867.0,752.0,118.0,71.0,92.0,1042.0
2025-06-26,Facebook,Summer Sale,Conversions,AD1553,Carousel 1,Telangana,South,Mobile,25-34,Female,41102.0,26662.0,335.0,3336.0,14.0,35957.0,63.0,12.0,9.0,13.0,113.0
2025-06-26,Facebook,Brand Awareness,Engagement,AD1554,Static Image 1,Gujarat,West,Desktop,25-34,Female,88143.0,60186.0,736.0,5654.0,2.0,4928.0,1437.0,255.0,129.0,218.0,2328.0
2025-06-26,Facebook,Summer Sale,Conversions,AD1555,Stories 4,Telangana,South,Desktop,25-34,Male,18022.0,11276.0,211.0,1313.0,9.0,15845.0,119.0,21.0,7.0,20.0,195.0
2025-06-26,Facebook,Brand Awareness,Engagement,AD1556,Static Image 3,Gujarat,West,Mobile,45-54,Male,64645.0,40268.0,540.0,3873.0,8.0,19547.0,299.0,41.0,23.0,31.0,373.0
2025-06-26,Facebook,Brand Awareness,Engagement,AD1557,Carousel 1,Tamil Nadu,South,Desktop,18-24,Female,123661.0,51350.0,952.0,8661.0,0.0,0.0,1045.0,175.0,88.0,142.0,1600.0
2025-06-26,Facebook,Monsoon Launch,Traffic,AD1558,Static Image 1,Telangana,South,Mobile,18-24,Male,107404.0,46489.0,2005.0,7712.0,46.0,78947.0,255.0,41.0,20.0,37.0,436.0
2025-06-26,Facebook,Summer Sale,Conversions,AD1559,Static Image 4,West Bengal,East,Mobile,35-44,Female,108243.0,47019.0,1643.0,8705.0,60.0,76806.0,1009.0,162.0,85.0,155.0,1502.0
2025-06-26,Facebook,Monsoon Launch,Traffic,AD1560,Short Video 4,Maharashtra,West,Desktop,35-44,Female,67263.0,31106.0,660.0,4804.0,6.0,7296.0,1073.0,197.0,81.0,146.0,8434.0
2025-06-26,Instagram,Clearance Event,Conversions,AD1561,Short Video 2,Delhi,North,Desktop,25-34,Male,91516.0,38537.0,1213.0,6966.0,76.0,82719.0,881.0,179.0,64.0,128.0,10417.0
2025-06-26,Instagram,Clearance Event,Conversions,AD1562,Short Video 5,Rajasthan,North,Mobile,18-24,Unknown,128324.0,85618.0,2787.0,9152.0,141.0,180605.0,2129.0,398.0,170.0,310.0,16056.0
2025-06-26,Instagram,Brand Awareness,Engagement,AD1563,Short Video 4,Maharashtra,West,Mobile,25-34,Male,83383.0,39121.0,1302.0,4298.0,2.0,3272.0,1248.0,198.0,108.0,161.0,10269.0
2025-06-26,Instagram,Brand Awareness,Engagement,AD1564,Short Video 1,Maharashtra,West,Desktop,35-44,Female,87553.0,64375.0,1646.0,4959.0,1.0,1428.0,1126.0,196.0,87.0,138.0,10401.0
2025-06-26,Instagram,Monsoon Launch,Traffic,AD1565,Stories 5,Kerala,South,Mobile,45-54,Female,100472.0,71034.0,2357.0,4529.0,20.0,35007.0,1874.0,306.0,173.0,233.0,2868.0
2025-06-26,Instagram,Brand Awareness,Engagement,AD1566,Short Video 5,Kerala,South,Mobile,35-44,Unknown,116253.0,66925.0,2089.0,5878.0,15.0,29513.0,2665.0,465.0,224.0,363.0,15489.0
2025-06-26,Instagram,Clearance Event,Conversions,AD1567,Carousel 3,Delhi,North,Desktop,35-44,Female,76273.0,35241.0,1082.0,5995.0,64.0,65091.0,559.0,98.0,41.0,73.0,789.0
2025-06-26,Instagram,Brand Awareness,Engagement,AD1568,Short Video 2,Telangana,South,Desktop,45-54,Female,84257.0,57961.0,1350.0,4509.0,21.0,32646.0,1503.0,265.0,136.0,191.0,10783.0
2025-06-26,Instagram,Monsoon Launch,Traffic,AD1569,Short Video 2,Uttar Pradesh,North,Mobile,25-34,Male,37634.0,23167.0,627.0,2492.0,5.0,9630.0,898.0,139.0,87.0,112.0,5161.0
2025-06-26,Instagram,Monsoon Launch,Traffic,AD1570,Short Video 1,Gujarat,West,Mobile,18-24,Male,102069.0,63468.0,1577.0,6258.0,34.0,72385.0,1982.0,324.0,156.0,246.0,13138.0
2025-06-26,Instagram,Clearance Event,Conversions,AD1571,Static Image 1,Gujarat,West,Desktop,18-24,Male,59180.0,29884.0,841.0,3145.0,37.0,59191.0,659.0,118.0,58.0,87.0,998.0
2025-06-26,Instagram,Clearance Event,Conversions,AD1572,Static Image 2,Tamil Nadu,South,Mobile,25-34,Male,27765.0,15582.0,446.0,1806.0,27.0,33115.0,396.0,60.0,41.0,56.0,581.0
2025-06-27,Facebook,Clearance Event,Conversions,AD1573,Carousel 4,Uttar Pradesh,North,Desktop,25-34,Female,82105.0,44794.0,464.0,7728.0,19.0,21044.0,1207.0,183.0,104.0,152.0,1658.0
2025-06-27,Facebook,Monsoon Launch,Traffic,AD1574,Stories 3,Telangana,South,Desktop,25-34,Female,49000.0,23457.0,810.0,2730.0,4.0,5737.0,865.0,142.0,72.0,117.0,1338.0
2025-06-27,Facebook,Monsoon Launch,Traffic,AD1575,Carousel 1,Gujarat,West,Mobile,35-44,Female,29687.0,10433.0,329.0,2371.0,3.0,3547.0,55.0,12.0,3.0,9.0,90.0
2025-06-27,Facebook,Brand Awareness,Engagement,AD1576,Carousel 4,Tamil Nadu,South,Mobile,25-34,Male,49631.0,34674.0,588.0,2499.0,12.0,23301.0,423.0,57.0,34.0,57.0,672.0
2025-06-27,Facebook,Monsoon Launch,Traffic,AD1577,Stories 1,West Bengal,East,Mobile,18-24,Male,53429.0,22238.0,944.0,3387.0,21.0,24363.0,945.0,141.0,90.0,132.0,1422.0
2025-06-27,Facebook,Clearance Event,Conversions,AD1578,Carousel 3,Delhi,North,Desktop,25-34,Male,28928.0,14506.0,367.0,2471.0,21.0,23076.0,125.0,20.0,14.0,14.0,184.0
2025-06-27,Facebook,Brand Awareness,Engagement,AD1579,Static Image 3,Tamil Nadu,South,Desktop,35-44,Female,114358.0,76115.0,1098.0,7258.0,3.0,6249.0,1504.0,256.0,136.0,193.0,2265.0
2025-06-27,Facebook,Summer Sale,Conversions,AD1580,Carousel 2,Telangana,South,Mobile,35-44,Male,68913.0,30534.0,722.0,7190.0,42.0,80826.0,1089.0,174.0,78.0,157.0,1655.0
2025-06-27,Facebook,Summer Sale,Conversions,AD1581,Short Video 1,Delhi,North,Desktop,18-24,Female,56092.0,25400.0,573.0,5461.0,32.0,62817.0,446.0,88.0,38.0,73.0,6342.0
2025-06-27,Facebook,Brand Awareness,Engagement,AD1582,Carousel 4,West Bengal,East,Desktop,25-34,Female,56037.0,21047.0,485.0,3523.0,0.0,0.0,976.0,126.0,62.0,111.0,1360.0
2025-06-27,Facebook,Brand Awareness,Engagement,AD1583,Stories 3,West Bengal,East,Desktop,35-44,Male,64761.0,31501.0,964.0,4033.0,1.0,2506.0,1189.0,205.0,93.0,146.0,1695.0
2025-06-27,Facebook,Summer Sale,Conversions,AD1584,Static Image 3,Telangana,South,Mobile,35-44,Male,75559.0,36853.0,877.0,6256.0,42.0,80744.0,916.0,155.0,78.0,135.0,1323.0
2025-06-27,Facebook,Monsoon Launch,Traffic,AD1585,Stories 2,Karnataka,South,Desktop,35-44,Female,96402.0,52846.0,1494.0,6358.0,45.0,73959.0,979.0,177.0,73.0,139.0,1444.0
2025-06-27,Instagram,Brand Awareness,Engagement,AD1586,Static Image 5,Uttar Pradesh,North,Mobile,25-34,Male,92190.0,53054.0,896.0,4360.0,9.0,6370.0,180.0,29.0,12.0,19.0,250.0
2025-06-27,Instagram,Summer Sale,Conversions,AD1587,Short Video 2,Tamil Nadu,South,Mobile,25-34,Male,50674.0,21049.0,995.0,2916.0,44.0,98227.0,629.0,112.0,46.0,80.0,6086.0
2025-06-27,Instagram,Clearance Event,Conversions,AD1588,Short Video 4,Kerala,South,Mobile,35-44,Female,116221.0,77389.0,1485.0,8095.0,61.0,56782.0,1094.0,193.0,84.0,135.0,13164.0
2025-06-27,Instagram,Clearance Event,Conversions,AD1589,Stories 1,Karnataka,South,Desktop,35-44,Female,83730.0,54163.0,889.0,6748.0,39.0,41846.0,686.0,131.0,60.0,92.0,1002.0
2025-06-27,Instagram,Summer Sale,Conversions,AD1590,Stories 3,Uttar Pradesh,North,Mobile,25-34,Female,66867.0,42631.0,1085.0,5104.0,49.0,93343.0,1483.0,281.0,106.0,223.0,2264.0
2025-06-27,Instagram,Monsoon Launch,Traffic,AD1591,Carousel 2,Rajasthan,North,Mobile,35-44,Female,113907.0,74096.0,2071.0,5584.0,41.0,55386.0,499.0,86.0,41.0,69.0,809.0
2025-06-27,Instagram,Brand Awareness,Engagement,AD1592,Carousel 2,Delhi,North,Desktop,18-24,Female,62335.0,32235.0,780.0,4091.0,2.0,1471.0,964.0,126.0,76.0,144.0,1489.0
2025-06-27,Instagram,Clearance Event,Conversions,AD1593,Static Image 4,Gujarat,West,Mobile,18-24,Female,113766.0,65272.0,1632.0,8133.0,98.0,122600.0,1314.0,236.0,99.0,172.0,2041.0
2025-06-27,Instagram,Clearance Event,Conversions,AD1594,Static Image 4,Kerala,South,Mobile,35-44,Male,51743.0,32393.0,871.0,3507.0,53.0,62710.0,485.0,88.0,52.0,68.0,777.0
2025-06-27,Instagram,Brand Awareness,Engagement,AD1595,Stories 2,Telangana,South,Desktop,55+,Male,150230.0,108889.0,1666.0,7267.0,3.0,3961.0,3266.0,547.0,244.0,436.0,5002.0
2025-06-27,Instagram,Summer Sale,Conversions,AD1596,Short Video 4,Karnataka,South,Mobile,45-54,Female,91174.0,48390.0,1271.0,6826.0,73.0,151017.0,2167.0,353.0,189.0,281.0,12280.0
2025-06-28,Facebook,Brand Awareness,Engagement,AD1597,Static Image 5,Delhi,North,Mobile,18-24,Female,84376.0,43748.0,991.0,6315.0,9.0,20182.0,1499.0,256.0,114.0,226.0,2295.0
2025-06-28,Facebook,Summer Sale,Conversions,AD1598,Short Video 1,Kerala,South,Mobile,25-34,Female,34298.0,17247.0,455.0,3270.0,29.0,54496.0,542.0,97.0,41.0,67.0,4240.0
2025-06-28,Facebook,Summer Sale,Conversions,AD1599,Stories 4,Gujarat,West,Desktop,18-24,Male,86726.0,47621.0,652.0,6309.0,33.0,67828.0,567.0,75.0,63.0,75.0,941.0
2025-06-28,Facebook,Brand Awareness,Engagement,AD1600,Carousel 4,Delhi,North,Desktop,35-44,Female,44795.0,27127.0,549.0,3137.0,1.0,1580.0,321.0,59.0,26.0,45.0,502.0
2025-06-28,Facebook,Summer Sale,Conversions,AD1601,Static Image 3,Kerala,South,Mobile,55+,Female,78844.0,40639.0,1091.0,4795.0,82.0,105138.0,1038.0,197.0,79.0,131.0,1588.0
2025-06-28,Facebook,Clearance Event,Conversions,AD1602,Carousel 5,Rajasthan,North,Desktop,35-44,Female,71676.0,45199.0,637.0,5556.0,35.0,29512.0,109.0,23.0,10.0,9.0,130.0
2025-06-28,Facebook,Clearance Event,Conversions,AD1603,Carousel 5,Gujarat,West,Mobile,45-54,Female,35122.0,12383.0,416.0,2861.0,31.0,40548.0,231.0,47.0,22.0,33.0,366.0
2025-06-28,Facebook,Clearance Event,Conversions,AD1604,Static Image 1,West Bengal,East,Mobile,45-54,Male,20181.0,12436.0,307.0,1617.0,7.0,7609.0,297.0,49.0,32.0,39.0,452.0
2025-06-28,Facebook,Brand Awareness,Engagement,AD1605,Carousel 4,Gujarat,West,Mobile,35-44,Female,94375.0,48633.0,812.0,6016.0,5.0,8955.0,911.0,160.0,73.0,121.0,1367.0
2025-06-28,Facebook,Brand Awareness,Engagement,AD1606,Stories 3,Uttar Pradesh,North,Mobile,25-34,Female,62164.0,31966.0,1027.0,3619.0,5.0,6865.0,1047.0,171.0,90.0,148.0,1509.0
2025-06-28,Facebook,Brand Awareness,Engagement,AD1607,Static Image 4,Delhi,North,Mobile,45-54,Female,31384.0,21603.0,470.0,1929.0,7.0,16695.0,148.0,23.0,16.0,16.0,212.0
2025-06-28,Facebook,Summer Sale,Conversions,AD1608,Static Image 2,Kerala,South,Desktop,45-54,Female,107226.0,55054.0,773.0,8816.0,36.0,72701.0,1588.0,280.0,148.0,208.0,2430.0
2025-06-28,Facebook,Clearance Event,Conversions,AD1609,Carousel 1,Gujarat,West,Mobile,25-34,Male,58179.0,24533.0,575.0,4324.0,19.0,18887.0,995.0,179.0,83.0,144.0,1539.0
2025-06-28,Facebook,Clearance Event,Conversions,AD1610,Stories 4,Delhi,North,Mobile,18-24,Male,34853.0,17316.0,686.0,2742.0,37.0,44956.0,594.0,101.0,45.0,86.0,831.0
2025-06-28,Instagram,Summer Sale,Conversions,AD1611,Static Image 2,West Bengal,East,Desktop,25-34,Unknown,73118.0,40865.0,1024.0,5168.0,43.0,91204.0,652.0,117.0,50.0,88.0,974.0
2025-06-28,Instagram,Summer Sale,Conversions,AD1612,Static Image 1,Delhi,North,Desktop,18-24,Female,27341.0,13758.0,343.0,2009.0,20.0,40499.0,477.0,78.0,33.0,64.0,724.0
2025-06-28,Instagram,Brand Awareness,Engagement,AD1613,Short Video 2,Uttar Pradesh,North,Mobile,35-44,Male,45428.0,20791.0,769.0,2283.0,10.0,27805.0,1101.0,194.0,97.0,140.0,6141.0
2025-06-28,Instagram,Brand Awareness,Engagement,AD1614,Stories 4,Tamil Nadu,South,Mobile,45-54,Male,100858.0,75588.0,1559.0,4597.0,12.0,11250.0,1170.0,208.0,100.0,169.0,1845.0
2025-06-28,Instagram,Brand Awareness,Engagement,AD1615,Static Image 2,West Bengal,East,Mobile,18-24,Female,63779.0,28147.0,821.0,3492.0,9.0,16968.0,1024.0,189.0,87.0,148.0,1577.0
2025-06-28,Instagram,Brand Awareness,Engagement,AD1616,Static Image 2,Gujarat,West,Desktop,25-34,Male,111747.0,62237.0,1552.0,6955.0,46.0,94331.0,963.0,158.0,88.0,140.0,1538.0
2025-06-28,Instagram,Summer Sale,Conversions,AD1617,Stories 1,Kerala,South,Desktop,18-24,Female,59096.0,24827.0,1019.0,4697.0,60.0,116204.0,1418.0,223.0,114.0,211.0,2098.0
2025-06-28,Instagram,Summer Sale,Conversions,AD1618,Stories 5,Maharashtra,West,Mobile,18-24,Female,101834.0,50166.0,2006.0,6007.0,144.0,254878.0,1954.0,333.0,147.0,239.0,2813.0
2025-06-28,Instagram,Monsoon Launch,Traffic,AD1619,Stories 4,West Bengal,East,Mobile,35-44,Male,146398.0,64019.0,3073.0,8136.0,52.0,118585.0,2546.0,440.0,192.0,334.0,3813.0
2025-06-28,Instagram,Summer Sale,Conversions,AD1620,Carousel 2,Rajasthan,North,Mobile,35-44,Male,106111.0,61657.0,1261.0,6948.0,77.0,120022.0,779.0,129.0,57.0,103.0,1080.0
2025-06-28,Instagram,Clearance Event,Conversions,AD1621,Stories 5,Tamil Nadu,South,Mobile,25-34,Male,47829.0,19483.0,846.0,3716.0,55.0,65179.0,886.0,148.0,69.0,109.0,1308.0
2025-06-28,Instagram,Monsoon Launch,Traffic,AD1622,Stories 5,Rajasthan,North,Mobile,35-44,Male,135416.0,98860.0,2111.0,7330.0,28.0,62905.0,2911.0,488.0,237.0,359.0,4380.0
2025-06-28,Instagram,Brand Awareness,Engagement,AD1623,Carousel 4,Uttar Pradesh,North,Desktop,25-34,Female,136669.0,65750.0,2028.0,7286.0,2.0,2836.0,732.0,126.0,45.0,88.0,1105.0
2025-06-28,Instagram,Brand Awareness,Engagement,AD1624,Carousel 5,Delhi,North,Desktop,55+,Male,166362.0,96408.0,1688.0,10162.0,10.0,22904.0,1890.0,326.0,156.0,272.0,3001.0
2025-06-29,Facebook,Monsoon Launch,Traffic,AD1625,Short Video 2,Delhi,North,Desktop,45-54,Female,90758.0,61558.0,1319.0,6406.0,13.0,25080.0,1891.0,334.0,159.0,258.0,11776.0
2025-06-29,Facebook,Monsoon Launch,Traffic,AD1626,Short Video 3,Telangana,South,Mobile,35-44,Male,56112.0,24005.0,1207.0,3508.0,23.0,49218.0,1315.0,233.0,123.0,150.0,7570.0
2025-06-29,Facebook,Monsoon Launch,Traffic,AD1627,Stories 4,Kerala,South,Desktop,35-44,Female,105407.0,65791.0,1186.0,7019.0,3.0,2925.0,1854.0,331.0,163.0,242.0,2920.0
2025-06-29,Facebook,Clearance Event,Conversions,AD1628,Static Image 2,Uttar Pradesh,North,Desktop,45-54,Male,97121.0,71199.0,604.0,7176.0,30.0,34789.0,729.0,134.0,66.0,107.0,1189.0
2025-06-29,Facebook,Summer Sale,Conversions,AD1629,Carousel 4,Tamil Nadu,South,Desktop,18-24,Female,103191.0,63417.0,1074.0,6238.0,68.0,121241.0,1841.0,321.0,146.0,251.0,2683.0
2025-06-29,Facebook,Brand Awareness,Engagement,AD1630,Static Image 5,Kerala,South,Desktop,35-44,Male,27636.0,10607.0,266.0,1784.0,0.0,0.0,282.0,50.0,25.0,40.0,438.0
2025-06-29,Facebook,Brand Awareness,Engagement,AD1631,Carousel 3,Telangana,South,Mobile,25-34,Male,74875.0,39302.0,996.0,5299.0,11.0,27047.0,591.0,108.0,49.0,83.0,920.0
2025-06-29,Facebook,Clearance Event,Conversions,AD1632,Stories 4,Telangana,South,Desktop,35-44,Male,19127.0,9395.0,234.0,1489.0,8.0,8911.0,115.0,18.0,20.0,13.0,195.0
2025-06-29,Facebook,Clearance Event,Conversions,AD1633,Short Video 2,Delhi,North,Desktop,55+,Male,92009.0,40409.0,796.0,8407.0,60.0,78785.0,1689.0,283.0,143.0,227.0,11777.0
2025-06-29,Facebook,Monsoon Launch,Traffic,AD1634,Short Video 3,Rajasthan,North,Desktop,45-54,Female,52879.0,38918.0,624.0,3869.0,7.0,20894.0,702.0,114.0,47.0,91.0,6200.0
2025-06-29,Facebook,Monsoon Launch,Traffic,AD1635,Static Image 2,Telangana,South,Desktop,25-34,Unknown,79784.0,27951.0,917.0,4860.0,3.0,4166.0,175.0,23.0,15.0,25.0,274.0
2025-06-29,Facebook,Monsoon Launch,Traffic,AD1636,Short Video 4,Kerala,South,Mobile,25-34,Male,32821.0,13280.0,518.0,2587.0,5.0,8049.0,286.0,33.0,24.0,36.0,3686.0
2025-06-29,Instagram,Monsoon Launch,Traffic,AD1637,Carousel 4,Kerala,South,Desktop,18-24,Male,98722.0,44538.0,1312.0,5118.0,16.0,23062.0,821.0,141.0,72.0,100.0,1237.0
2025-06-29,Instagram,Summer Sale,Conversions,AD1638,Short Video 3,Kerala,South,Desktop,25-34,Female,85541.0,60689.0,1111.0,5749.0,60.0,107599.0,936.0,154.0,78.0,129.0,9963.0
2025-06-29,Instagram,Clearance Event,Conversions,AD1639,Carousel 5,Rajasthan,North,Desktop,18-24,Female,84004.0,39426.0,702.0,6308.0,26.0,32165.0,701.0,118.0,52.0,90.0,983.0
2025-06-29,Instagram,Monsoon Launch,Traffic,AD1640,Stories 1,Uttar Pradesh,North,Mobile,35-44,Male,32381.0,21750.0,505.0,1859.0,2.0,2243.0,757.0,135.0,73.0,105.0,1150.0
2025-06-29,Instagram,Summer Sale,Conversions,AD1641,Short Video 3,Gujarat,West,Mobile,45-54,Female,69449.0,29334.0,779.0,6343.0,49.0,103191.0,1383.0,230.0,111.0,163.0,8974.0
2025-06-29,Instagram,Brand Awareness,Engagement,AD1642,Stories 1,Maharashtra,West,Mobile,55+,Female,31564.0,14439.0,431.0,1967.0,5.0,8995.0,388.0,69.0,32.0,41.0,585.0
2025-06-29,Instagram,Summer Sale,Conversions,AD1643,Carousel 2,Karnataka,South,Desktop,25-34,Female,62653.0,25965.0,894.0,4766.0,46.0,70489.0,222.0,47.0,17.0,29.0,323.0
2025-06-29,Instagram,Summer Sale,Conversions,AD1644,Stories 5,Gujarat,West,Desktop,45-54,Female,32972.0,21177.0,414.0,1752.0,20.0,44560.0,784.0,122.0,70.0,105.0,1081.0
2025-06-29,Instagram,Brand Awareness,Engagement,AD1645,Short Video 3,Uttar Pradesh,North,Desktop,18-24,Female,27286.0,14106.0,394.0,1915.0,7.0,7489.0,231.0,41.0,18.0,32.0,3137.0
2025-06-29,Instagram,Clearance Event,Conversions,AD1646,Short Video 2,West Bengal,East,Mobile,25-34,Female,21762.0,15359.0,317.0,1718.0,16.0,13882.0,426.0,75.0,54.0,58.0,2821.0
2025-06-30,Facebook,Summer Sale,Conversions,AD1647,Static Image 4,Karnataka,South,Mobile,55+,Female,64254.0,24780.0,438.0,5604.0,14.0,24852.0,436.0,78.0,47.0,67.0,730.0
2025-06-30,Facebook,Summer Sale,Conversions,AD1648,Static Image 5,Telangana,South,Mobile,45-54,Male,82841.0,57163.0,869.0,7009.0,40.0,74053.0,202.0,49.0,15.0,22.0,319.0
2025-06-30,Facebook,Monsoon Launch,Traffic,AD1649,Carousel 4,Uttar Pradesh,North,Desktop,35-44,Female,125244.0,51383.0,1587.0,9121.0,10.0,17683.0,2238.0,382.0,156.0,310.0,3275.0
2025-06-30,Facebook,Summer Sale,Conversions,AD1650,Carousel 3,West Bengal,East,Desktop,18-24,Male,30112.0,20637.0,190.0,2729.0,5.0,8694.0,273.0,41.0,25.0,37.0,405.0
